Año,Mes,Nacionalidad,Femenino,Masculino,Indefinido,Total
2017,Octubre,India,96,504,0,600
2017,Octubre,Indonesia,10,17,0,27
2017,Octubre,Iraq,1,0,0,1
2017,Octubre,Irán,8,15,0,23
2017,Octubre,República de Irlanda,176,323,0,499
2017,Octubre,Islandia,4,9,0,13
2017,Octubre,Israel,195,593,0,788
2017,Octubre,Italia,899,2433,0,3332
2017,Octubre,Jamaica,47,61,0,108
2017,Octubre,Islas Salomón,0,1,0,1
2017,Octubre,Japón,178,606,0,784
2017,Octubre,Jordania,3,12,0,15
2017,Octubre,Kazajistán,7,10,0,17
2017,Octubre,Kenia,16,16,0,32
2017,Octubre,Kiribati,0,1,0,1
2017,Octubre,Kirguistán,1,1,0,2
2017,Octubre,Kuwait,0,2,0,2
2017,Octubre,República de Kosovo,1,0,0,1
2017,Octubre,República Democrática Popular  Lao,1,0,0,1
2017,Octubre,Lesoto,1,1,0,2
2017,Octubre,Letonia,7,24,0,31
2017,Octubre,Lituania,32,39,0,71
2017,Octubre,Líbano,22,31,0,53
2017,Octubre,Liberia,1,2,0,3
2017,Octubre,Libia,1,1,0,2
2017,Octubre,Liechtenstein,2,4,0,6
2017,Octubre,Luxemburgo,11,12,0,23
2017,Octubre,Macedonia,0,9,0,9
2017,Octubre,Madagascar,3,0,0,3
2017,Octubre,Malasia,26,37,0,63
2017,Octubre,Malawi,1,1,0,2
2017,Octubre,Maldivas,1,0,0,1
2017,Octubre,Malí,1,3,0,4
2017,Octubre,Malta,4,12,0,16
2017,Octubre,Marruecos,15,17,0,32
2017,Octubre,Islas Marshall,1,0,0,1
2017,Octubre,Mauricio,2,9,0,11
2017,Octubre,México,5924,9815,0,15739
2017,Octubre,República de Moldavia,5,5,0,10
2017,Octubre,Mónaco,0,1,0,1
2017,Octubre,Mongolia,2,1,0,3
2017,Octubre,Montenegro,3,8,0,11
2017,Octubre,Micronesia,1,0,0,1
2017,Octubre,Mozambique,1,4,0,5
2017,Octubre,Myanmar,9,20,0,29
2017,Octubre,Nauru,1,0,0,1
2017,Octubre,Namibia,1,1,0,2
2017,Octubre,Nepal,6,7,0,13
2017,Octubre,Nicaragua,141,199,0,340
2017,Octubre,Nigeria,11,21,0,32
2017,Octubre,Noruega,134,171,0,305
2017,Octubre,Nueva Zelanda,100,186,0,286
2017,Octubre,Omán,1,5,0,6
2017,Octubre,Papúa Nueva Guinea,0,2,0,2
2017,Octubre,Pakistán,12,21,0,33
2017,Octubre,Palau,1,0,0,1
2017,Octubre,Panamá,3782,3994,0,7776
2017,Octubre,Paraguay,360,417,0,777
2017,Octubre,Perú,6733,7886,0,14619
2017,Octubre,Palestina,2,1,0,3
2017,Octubre,Polonia,178,259,0,437
2017,Octubre,Portugal,306,637,0,943
2017,Octubre,Qatar,0,2,0,2
2017,Octubre,Reino Unido de Gran Bretaña e Irlanda del Norte,1250,2503,0,3753
2017,Octubre,Federación de Rusia,228,321,0,549
2017,Octubre,República Dominicana,762,944,0,1706
2017,Octubre,Rumania,88,91,0,179
2017,Octubre,Rwanda,1,1,0,2
2017,Octubre,San Cristóbal y Nevis,0,10,0,10
2017,Octubre,Samoa Occidental,0,1,0,1
2017,Octubre,San Marino,0,2,0,2
2017,Octubre,San  Vicente y las Granadinas,1,4,0,5
2017,Octubre,Santa Lucia,6,4,0,10
2017,Octubre,Santa Sede/Ciudad del Vaticano,0,1,0,1
2017,Octubre,Santo Tomé y Príncipe,0,1,0,1
2017,Octubre,Senegal,1,2,0,3
2017,Octubre,Serbia,12,14,0,26
2017,Octubre,Seychelles,1,0,0,1
2017,Octubre,Sierra Leona,2,1,0,3
2017,Octubre,Singapur,34,67,0,101
2017,Octubre,República Árabe Siria,4,5,0,9
2017,Octubre,Somalia,0,2,0,2
2017,Octubre,Sri Lanka,1,16,0,17
2017,Octubre,Sudáfrica,60,85,0,145
2017,Octubre,Sudán,1,2,0,3
2017,Octubre,Suecia,274,385,0,659
2017,Octubre,Suiza,564,873,0,1437
2017,Octubre,Surinam,15,22,0,37
2017,Octubre,Suazilandia,1,0,0,1
2017,Octubre,Taiwán,49,98,0,147
2017,Octubre,República de Tayikistán,1,0,0,1
2017,Octubre,Tailandia,43,39,0,82
2017,Octubre,Tanzania,4,7,0,11
2017,Octubre,República Democrática de Timor Oriental,0,1,0,1
2017,Octubre,Togo,0,1,0,1
2017,Octubre,Tonga,1,0,0,1
2017,Octubre,Trinidad y Tobago,38,102,0,140
2017,Octubre,Túnez,6,7,0,13
2017,Octubre,Turkmenistán,1,0,0,1
2017,Octubre,Turquía,192,394,0,586
2017,Octubre,Ucrania,38,48,0,86
2017,Octubre,Uganda,3,9,0,12
2017,Octubre,Uruguay,651,988,0,1639
2017,Octubre,Uzbekistán,2,1,0,3
2017,Octubre,Vanuatu,0,1,0,1
2017,Octubre,Venezuela,38819,45693,0,84512
2017,Octubre,Vietnam,4,10,0,14
2017,Octubre,República Árabe de Yemen,1,1,0,2
2017,Octubre,Zambia,2,5,0,7
2017,Octubre,Zimbabue,2,6,0,8
2017,Octubre,Anguila/Territorio Británico de Ultramar,0,1,0,1
2017,Octubre,Refugiado,0,5,0,5
2017,Octubre,Desconocido,101,199,0,300
2017,Noviembre,Afganistán,0,1,0,1
2017,Noviembre,Albania,3,7,0,10
2017,Noviembre,Alemania,2153,3412,0,5565
2017,Noviembre,Andorra,2,10,0,12
2017,Noviembre,Angola,0,2,0,2
2017,Noviembre,Antigua y Barbuda,3,6,0,9
2017,Noviembre,Países Bajos,1844,2599,0,4443
2017,Noviembre,Arabia Saudita,0,8,0,8
2017,Noviembre,Argelia,2,3,0,5
2017,Noviembre,Argentina,6551,8049,0,14600
2017,Noviembre,República de Armenia,1,2,0,3
2017,Noviembre,Aruba,0,1,0,1
2017,Noviembre,Australia,631,983,0,1614
2017,Noviembre,Austria,229,404,0,633
2017,Noviembre,Azerbaiyán,1,3,0,4
2017,Noviembre,Bahamas,12,19,0,31
2017,Noviembre,Bahréin,1,1,0,2
2017,Noviembre,Bangladesh,1,2,0,3
2017,Noviembre,Barbados,17,18,0,35
2017,Noviembre,República de Belarús,8,15,0,23
2017,Noviembre,Bélgica,361,676,0,1037
2017,Noviembre,Belice,13,36,0,49
2017,Noviembre,Bermudas/Territorio Británico de Ultramar,1,5,0,6
2017,Noviembre,Bolivia,1207,1327,0,2534
2017,Noviembre,Bosnia y Herzegovina,1,5,0,6
2017,Noviembre,Brasil,10088,10830,0,20918
2017,Noviembre,Bulgaria,41,46,0,87
2017,Noviembre,Burkina Faso,2,0,0,2
2017,Noviembre,Bután,2,0,0,2
2017,Noviembre,Cabo Verde,0,2,0,2
2017,Noviembre,Islas Caimán/Territorio Británico de Ultramar,5,4,0,9
2017,Noviembre,Camboya,0,3,0,3
2017,Noviembre,Camerún,2,1,0,3
2017,Noviembre,Canadá,1520,2736,0,4256
2017,Noviembre,España,4060,8363,0,12423
2017,Noviembre,República Democrática del Congo,4,3,0,7
2017,Noviembre,República de Corea,268,612,0,880
2017,Noviembre,Costa de Marfil,1,1,0,2
2017,Noviembre,Costa Rica,1369,1994,0,3363
2017,Noviembre,Croacia,25,90,0,115
2017,Noviembre,Cuba,310,618,0,928
2017,Noviembre,República Checa,97,169,0,266
2017,Noviembre,Chile,5351,6287,0,11638
2017,Noviembre,China,491,1102,0,1593
2017,Noviembre,Chipre,2,5,0,7
2017,Noviembre,Dinamarca,143,265,0,408
2017,Noviembre,Dominica,4,8,0,12
2017,Noviembre,Ecuador,6868,9355,0,16223
2017,Noviembre,Egipto,7,23,0,30
2017,Noviembre,El Salvador,1136,1551,0,2687
2017,Noviembre,Emiratos Árabes,5,23,0,28
2017,Noviembre,Eslovaquia,46,63,0,109
2017,Noviembre,Eslovenia,36,65,0,101
2017,Noviembre,Estados Unidos de América,15004,27490,0,42494
2017,Noviembre,Estonia,9,21,0,30
2017,Noviembre,Etiopia,1,4,0,5
2017,Noviembre,Filipinas,48,242,0,290
2017,Noviembre,Finlandia,78,116,0,194
2017,Noviembre,Francia,2141,3536,0,5677
2017,Noviembre,Georgia,5,3,0,8
2017,Noviembre,Ghana,1,4,0,5
2017,Noviembre,Gibraltar/Territorio Británico de Ultramar,0,1,0,1
2017,Noviembre,Granada,3,12,0,15
2017,Noviembre,Grecia,42,97,0,139
2017,Noviembre,Guatemala,951,1461,0,2412
2017,Noviembre,Guyana,7,24,0,31
2017,Noviembre,Guinea,0,3,0,3
2017,Noviembre,Guinea Ecuatorial,1,1,0,2
2017,Noviembre,Guinea Bissau,1,1,0,2
2017,Noviembre,Haití,8,26,0,34
2017,Noviembre,Honduras,301,410,0,711
2017,Noviembre,Hong Kong,3,7,0,10
2017,Noviembre,Hungría,51,62,0,113
2017,Noviembre,India,125,565,0,690
2017,Noviembre,Indonesia,21,59,0,80
2017,Noviembre,Iraq,0,1,0,1
2017,Noviembre,Irán,6,18,0,24
2017,Noviembre,República de Irlanda,179,317,0,496
2017,Noviembre,Islandia,6,21,0,27
2017,Noviembre,Israel,135,547,0,682
2017,Noviembre,Italia,989,2929,0,3918
2017,Noviembre,Jamaica,36,56,0,92
2017,Noviembre,Japón,164,657,0,821
2017,Noviembre,Jordania,6,13,0,19
2017,Noviembre,Kazajistán,15,28,0,43
2017,Noviembre,Kenia,11,13,0,24
2017,Noviembre,Kiribati,0,1,0,1
2017,Noviembre,Kirguistán,1,1,0,2
2017,Noviembre,Lesoto,1,0,0,1
2017,Noviembre,Letonia,31,27,0,58
2017,Noviembre,Lituania,25,41,0,66
2017,Noviembre,Líbano,22,36,0,58
2017,Noviembre,Libia,1,1,0,2
2017,Noviembre,Liechtenstein,2,3,0,5
2017,Noviembre,Luxemburgo,9,7,0,16
2017,Noviembre,Macedonia,1,4,0,5
2017,Noviembre,Madagascar,1,0,0,1
2017,Noviembre,Malasia,25,33,0,58
2017,Noviembre,Malawi,2,1,0,3
2017,Noviembre,Malí,0,1,0,1
2017,Noviembre,Malta,9,11,0,20
2017,Noviembre,Marruecos,5,22,0,27
2017,Noviembre,Mauricio,2,5,0,7
2017,Noviembre,México,5677,10306,0,15983
2017,Noviembre,República de Moldavia,4,1,0,5
2017,Noviembre,Mónaco,0,2,0,2
2017,Noviembre,Mongolia,1,3,0,4
2017,Noviembre,Montenegro,0,11,0,11
2017,Noviembre,Mozambique,1,5,0,6
2017,Noviembre,Myanmar,0,1,0,1
2017,Noviembre,Namibia,0,1,0,1
2017,Noviembre,Nepal,3,4,0,7
2017,Noviembre,Nicaragua,158,199,0,357
2017,Noviembre,Nigeria,2,9,0,11
2017,Noviembre,Noruega,166,219,0,385
2017,Noviembre,Nueva Zelanda,102,190,0,292
2017,Noviembre,Omán,0,3,0,3
2017,Noviembre,Pakistán,5,21,0,26
2017,Noviembre,Panamá,7032,6113,0,13145
2017,Noviembre,Paraguay,483,493,0,976
2017,Noviembre,Perú,5555,7230,0,12785
2017,Noviembre,Palestina,1,1,0,2
2017,Noviembre,Polonia,298,416,0,714
2017,Noviembre,Portugal,372,654,0,1026
2017,Noviembre,Qatar,0,2,0,2
2017,Noviembre,Reino Unido de Gran Bretaña e Irlanda del Norte,1324,2711,0,4035
2017,Noviembre,Federación de Rusia,186,299,0,485
2017,Noviembre,República Dominicana,926,1230,0,2156
2017,Noviembre,Rumania,64,102,0,166
2017,Noviembre,San Cristóbal y Nevis,6,12,0,18
2017,Noviembre,San  Vicente y las Granadinas,2,10,0,12
2017,Noviembre,Santa Lucia,10,9,0,19
2017,Noviembre,Santa Sede/Ciudad del Vaticano,0,2,0,2
2017,Noviembre,Santo Tomé y Príncipe,0,2,0,2
2017,Noviembre,Senegal,1,4,0,5
2017,Noviembre,Serbia,7,27,0,34
2017,Noviembre,Singapur,22,37,0,59
2017,Noviembre,República Árabe Siria,2,1,0,3
2017,Noviembre,Somalia,0,1,0,1
2017,Noviembre,Sri Lanka,2,8,0,10
2017,Noviembre,Sudáfrica,32,58,0,90
2017,Noviembre,Suecia,296,434,0,730
2017,Noviembre,Suiza,641,1035,0,1676
2017,Noviembre,Surinam,14,23,0,37
2017,Noviembre,Taiwán,130,117,0,247
2017,Noviembre,República de Tayikistán,4,6,0,10
2017,Noviembre,Tailandia,35,25,0,60
2017,Noviembre,Tanzania,1,1,0,2
2017,Noviembre,Togo,0,2,0,2
2017,Noviembre,Trinidad y Tobago,36,85,0,121
2017,Noviembre,Túnez,4,5,0,9
2017,Noviembre,Turkmenistán,1,0,0,1
2017,Noviembre,Turquía,173,319,0,492
2017,Noviembre,Ucrania,37,71,0,108
2017,Noviembre,Uganda,3,4,0,7
2017,Noviembre,Uruguay,558,794,0,1352
2017,Noviembre,Uzbekistán,0,1,0,1
2017,Noviembre,Venezuela,43850,52056,0,95906
2017,Noviembre,Vietnam,8,4,0,12
2017,Noviembre,Islas Vírgenes Británicas/Territorio Británico de Ultramar,3,2,0,5
2017,Noviembre,República Árabe de Yemen,0,3,0,3
2017,Noviembre,Zimbabue,2,1,0,3
2017,Noviembre,Refugiado,0,1,0,1
2017,Noviembre,Desconocido,107,203,0,310
2017,Diciembre,Albania,3,9,0,12
2017,Diciembre,Alemania,2827,4133,0,6960
2017,Diciembre,Andorra,3,8,0,11
2017,Diciembre,Angola,3,2,0,5
2017,Diciembre,Antigua y Barbuda,1,2,0,3
2017,Diciembre,Países Bajos,1999,2970,0,4969
2017,Diciembre,Arabia Saudita,1,24,0,25
2017,Diciembre,Argelia,2,10,0,12
2017,Diciembre,Argentina,7890,9248,0,17138
2017,Diciembre,República de Armenia,2,0,0,2
2017,Diciembre,Australia,782,1323,0,2105
2017,Diciembre,Austria,270,449,0,719
2017,Diciembre,Azerbaiyán,3,2,0,5
2017,Diciembre,Bahamas,12,18,0,30
2017,Diciembre,Bahréin,0,1,0,1
2017,Diciembre,Bangladesh,5,3,0,8
2017,Diciembre,Barbados,13,11,0,24
2017,Diciembre,República de Belarús,10,7,0,17
2017,Diciembre,Bélgica,408,729,0,1137
2017,Diciembre,Belice,6,8,0,14
2017,Diciembre,Benín,0,1,0,1
2017,Diciembre,Bermudas/Territorio Británico de Ultramar,2,2,0,4
2017,Diciembre,Bolivia,1393,1192,0,2585
2017,Diciembre,Bosnia y Herzegovina,3,2,0,5
2017,Diciembre,Brasil,9921,9407,0,19328
2017,Diciembre,Brunei Darussalam,1,0,0,1
2017,Diciembre,Bulgaria,42,42,0,84
2017,Diciembre,Burundi,0,2,0,2
2017,Diciembre,Bután,1,0,0,1
2017,Diciembre,Cabo Verde,0,2,0,2
2017,Diciembre,Islas Caimán/Territorio Británico de Ultramar,15,9,0,24
2017,Diciembre,Camboya,2,1,0,3
2017,Diciembre,Camerún,1,3,0,4
2017,Diciembre,Canadá,3047,4457,0,7504
2017,Diciembre,España,4882,8107,0,12989
2017,Diciembre,República Del Congo,2,1,0,3
2017,Diciembre,República Democrática del Congo,4,2,0,6
2017,Diciembre,República de Corea,400,538,0,938
2017,Diciembre,Costa de Marfil,0,1,0,1
2017,Diciembre,Costa Rica,2351,2494,0,4845
2017,Diciembre,Croacia,32,80,0,112
2017,Diciembre,Cuba,362,657,0,1019
2017,Diciembre,República Checa,87,114,0,201
2017,Diciembre,Chile,4231,5332,0,9563
2017,Diciembre,China,392,791,0,1183
2017,Diciembre,Chipre,5,13,0,18
2017,Diciembre,Dinamarca,212,380,0,592
2017,Diciembre,Dominica,0,4,0,4
2017,Diciembre,Ecuador,6905,8801,0,15706
2017,Diciembre,Egipto,4,17,0,21
2017,Diciembre,El Salvador,1019,1229,0,2248
2017,Diciembre,Emiratos Árabes,2,17,0,19
2017,Diciembre,Eslovaquia,44,57,0,101
2017,Diciembre,Eslovenia,23,41,0,64
2017,Diciembre,Estados Unidos de América,23272,36358,0,59630
2017,Diciembre,Estonia,12,25,0,37
2017,Diciembre,Etiopia,2,0,0,2
2017,Diciembre,Islas Fiji,0,1,0,1
2017,Diciembre,Filipinas,62,208,0,270
2017,Diciembre,Finlandia,130,163,0,293
2017,Diciembre,Francia,2948,4549,0,7497
2017,Diciembre,Gabón,0,1,0,1
2017,Diciembre,Georgia,1,3,0,4
2017,Diciembre,Ghana,0,5,0,5
2017,Diciembre,Granada,5,9,0,14
2017,Diciembre,Grecia,54,119,0,173
2017,Diciembre,Guatemala,1141,1345,0,2486
2017,Diciembre,Guyana,7,13,0,20
2017,Diciembre,Haití,23,27,0,50
2017,Diciembre,Honduras,369,404,0,773
2017,Diciembre,Hong Kong,9,8,0,17
2017,Diciembre,Hungría,47,87,0,134
2017,Diciembre,India,135,503,0,638
2017,Diciembre,Indonesia,16,28,0,44
2017,Diciembre,Iraq,0,2,0,2
2017,Diciembre,Irán,10,17,0,27
2017,Diciembre,República de Irlanda,154,299,0,453
2017,Diciembre,Islandia,23,26,0,49
2017,Diciembre,Israel,181,616,0,797
2017,Diciembre,Italia,1361,2983,0,4344
2017,Diciembre,Jamaica,26,50,0,76
2017,Diciembre,Japón,308,574,0,882
2017,Diciembre,Jordania,1,12,0,13
2017,Diciembre,Kazajistán,11,7,0,18
2017,Diciembre,Kenia,5,7,0,12
2017,Diciembre,Kuwait,2,5,0,7
2017,Diciembre,República de Kosovo,0,3,0,3
2017,Diciembre,República Democrática Popular  Lao,1,0,0,1
2017,Diciembre,Letonia,12,16,0,28
2017,Diciembre,Lituania,32,33,0,65
2017,Diciembre,Líbano,21,57,0,78
2017,Diciembre,Libia,0,1,0,1
2017,Diciembre,Liechtenstein,8,3,0,11
2017,Diciembre,Luxemburgo,10,26,0,36
2017,Diciembre,Macedonia,3,5,0,8
2017,Diciembre,Madagascar,2,0,0,2
2017,Diciembre,Malasia,31,24,0,55
2017,Diciembre,Maldivas,0,1,0,1
2017,Diciembre,Malí,0,1,0,1
2017,Diciembre,Malta,7,23,0,30
2017,Diciembre,Marruecos,15,23,0,38
2017,Diciembre,Mauricio,1,2,0,3
2017,Diciembre,Mauritania,0,1,0,1
2017,Diciembre,México,5741,8527,0,14268
2017,Diciembre,República de Moldavia,7,1,0,8
2017,Diciembre,Mónaco,0,1,0,1
2017,Diciembre,Mongolia,1,1,0,2
2017,Diciembre,Montenegro,4,9,0,13
2017,Diciembre,Mozambique,1,3,0,4
2017,Diciembre,Myanmar,2,5,0,7
2017,Diciembre,Namibia,1,1,0,2
2017,Diciembre,Nepal,2,4,0,6
2017,Diciembre,Nicaragua,176,162,0,338
2017,Diciembre,Nigeria,3,5,0,8
2017,Diciembre,Noruega,220,375,0,595
2017,Diciembre,Nueva Zelanda,115,213,0,328
2017,Diciembre,Omán,0,1,0,1
2017,Diciembre,Papúa Nueva Guinea,3,3,0,6
2017,Diciembre,Pakistán,10,20,0,30
2017,Diciembre,Panamá,4157,4722,0,8879
2017,Diciembre,Paraguay,297,215,0,512
2017,Diciembre,Perú,5219,6184,0,11403
2017,Diciembre,Palestina,2,0,0,2
2017,Diciembre,Polonia,207,203,0,410
2017,Diciembre,Portugal,309,606,0,915
2017,Diciembre,Qatar,0,1,0,1
2017,Diciembre,Reino Unido de Gran Bretaña e Irlanda del Norte,1855,3339,0,5194
2017,Diciembre,República CentroÁfricana,0,1,0,1
2017,Diciembre,Federación de Rusia,250,324,0,574
2017,Diciembre,República Dominicana,662,805,0,1467
2017,Diciembre,Rumania,111,123,0,234
2017,Diciembre,Rwanda,1,0,0,1
2017,Diciembre,San Cristóbal y Nevis,3,8,0,11
2017,Diciembre,San Marino,0,1,0,1
2017,Diciembre,San  Vicente y las Granadinas,0,4,0,4
2017,Diciembre,Santa Lucia,4,4,0,8
2017,Diciembre,Senegal,1,2,0,3
2017,Diciembre,Serbia,14,22,0,36
2017,Diciembre,Singapur,31,41,0,72
2017,Diciembre,República Árabe Siria,2,7,0,9
2017,Diciembre,Sri Lanka,4,4,0,8
2017,Diciembre,Sudáfrica,53,67,0,120
2017,Diciembre,Suecia,535,738,0,1273
2017,Diciembre,Suiza,893,1542,0,2435
2017,Diciembre,Surinam,3,16,0,19
2017,Diciembre,Taiwán,91,81,0,172
2017,Diciembre,República de Tayikistán,1,0,0,1
2017,Diciembre,Tailandia,26,14,0,40
2017,Diciembre,Tanzania,2,1,0,3
2017,Diciembre,Tonga,1,0,0,1
2017,Diciembre,Trinidad y Tobago,52,83,0,135
2017,Diciembre,Túnez,4,17,0,21
2017,Diciembre,Turkmenistán,1,0,0,1
2017,Diciembre,Turquía,178,350,0,528
2017,Diciembre,Ucrania,54,87,0,141
2017,Diciembre,Uganda,4,2,0,6
2017,Diciembre,Uruguay,465,637,0,1102
2017,Diciembre,Uzbekistán,1,0,0,1
2017,Diciembre,Venezuela,53226,56423,0,109649
2017,Diciembre,Vietnam,14,4,0,18
2017,Diciembre,Islas Vírgenes Británicas/Territorio Británico de Ultramar,1,0,0,1
2017,Diciembre,República Árabe de Yemen,0,3,0,3
2017,Diciembre,Zambia,1,4,0,5
2017,Diciembre,Zimbabue,1,9,0,10
2017,Diciembre,Refugiado,1,12,0,13
2017,Diciembre,Desconocido,57,129,0,186
2018,Enero,Afganistán,1,1,0,2
2018,Enero,Albania,2,11,0,13
2018,Enero,Alemania,2643,3780,0,6423
2018,Enero,Andorra,3,12,0,15
2018,Enero,Angola,0,2,0,2
2018,Enero,Antigua y Barbuda,1,1,0,2
2018,Enero,Países Bajos,1863,2491,0,4354
2018,Enero,Arabia Saudita,0,16,0,16
2018,Enero,Argelia,5,9,0,14
2018,Enero,Argentina,14258,12730,0,26988
2018,Enero,República de Armenia,2,2,0,4
2018,Enero,Aruba,1,0,0,1
2018,Enero,Australia,636,1109,0,1745
2018,Enero,Austria,307,477,0,784
2018,Enero,Azerbaiyán,3,5,0,8
2018,Enero,Bahamas,8,21,0,29
2018,Enero,Bahréin,1,0,0,1
2018,Enero,Bangladesh,0,4,0,4
2018,Enero,Barbados,7,18,0,25
2018,Enero,República de Belarús,6,6,0,12
2018,Enero,Bélgica,413,687,0,1100
2018,Enero,Belice,7,13,0,20
2018,Enero,Bermudas/Territorio Británico de Ultramar,0,1,0,1
2018,Enero,Bolivia,1259,1141,0,2400
2018,Enero,Bosnia y Herzegovina,3,3,0,6
2018,Enero,Brasil,10983,10505,0,21488
2018,Enero,Bulgaria,54,76,0,130
2018,Enero,Bután,1,0,0,1
2018,Enero,Cabo Verde,0,5,0,5
2018,Enero,Islas Caimán/Territorio Británico de Ultramar,0,3,0,3
2018,Enero,Camerún,0,2,0,2
2018,Enero,Canadá,3031,4253,0,7284
2018,Enero,España,3970,7421,0,11391
2018,Enero,República Democrática del Congo,3,6,0,9
2018,Enero,República de Corea,537,708,0,1245
2018,Enero,Costa de Marfil,1,3,0,4
2018,Enero,Costa Rica,2453,2296,0,4749
2018,Enero,Croacia,48,95,0,143
2018,Enero,Cuba,978,1051,0,2029
2018,Enero,República Checa,112,154,0,266
2018,Enero,Chile,5066,5597,0,10663
2018,Enero,China,492,864,0,1356
2018,Enero,Chipre,9,8,0,17
2018,Enero,Dinamarca,260,370,0,630
2018,Enero,Dominica,7,8,0,15
2018,Enero,Ecuador,4899,7198,0,12097
2018,Enero,Egipto,6,32,0,38
2018,Enero,El Salvador,946,1188,0,2134
2018,Enero,Emiratos Árabes,1,14,0,15
2018,Enero,Eslovaquia,63,87,0,150
2018,Enero,Eslovenia,47,67,0,114
2018,Enero,Estados Unidos de América,15255,26503,0,41758
2018,Enero,Estonia,21,39,0,60
2018,Enero,Etiopia,1,5,0,6
2018,Enero,Filipinas,74,223,0,297
2018,Enero,Finlandia,116,107,0,223
2018,Enero,Francia,3565,4923,0,8488
2018,Enero,Georgia,3,4,0,7
2018,Enero,Ghana,2,16,0,18
2018,Enero,Granada,1,2,0,3
2018,Enero,Grecia,40,90,0,130
2018,Enero,Guatemala,615,973,0,1588
2018,Enero,Guyana,7,14,0,21
2018,Enero,Haití,10,26,0,36
2018,Enero,Honduras,343,430,0,773
2018,Enero,Hong Kong,8,9,0,17
2018,Enero,Hungría,84,132,0,216
2018,Enero,India,123,566,0,689
2018,Enero,Indonesia,18,40,0,58
2018,Enero,Iraq,0,2,0,2
2018,Enero,Irán,10,15,0,25
2018,Enero,República de Irlanda,178,330,0,508
2018,Enero,Islandia,17,15,0,32
2018,Enero,Israel,219,753,0,972
2018,Enero,Italia,1277,3077,0,4354
2018,Enero,Jamaica,43,49,0,92
2018,Enero,Japón,252,568,0,820
2018,Enero,Jordania,2,6,0,8
2018,Enero,Kazajistán,5,8,0,13
2018,Enero,Kenia,7,11,0,18
2018,Enero,Kirguistán,2,1,0,3
2018,Enero,Kuwait,0,7,0,7
2018,Enero,República de Kosovo,0,1,0,1
2018,Enero,República Democrática Popular  Lao,1,0,0,1
2018,Enero,Letonia,22,30,0,52
2018,Enero,Lituania,24,48,0,72
2018,Enero,Líbano,13,27,0,40
2018,Enero,Liberia,1,0,0,1
2018,Enero,Libia,0,2,0,2
2018,Enero,Liechtenstein,3,3,0,6
2018,Enero,Luxemburgo,17,18,0,35
2018,Enero,Macedonia,0,2,0,2
2018,Enero,Madagascar,2,1,0,3
2018,Enero,Malasia,17,26,0,43
2018,Enero,Malawi,0,1,0,1
2018,Enero,Malí,0,2,0,2
2018,Enero,Malta,7,14,0,21
2018,Enero,Marruecos,15,19,0,34
2018,Enero,Mauricio,1,3,0,4
2018,Enero,México,4681,7903,0,12584
2018,Enero,República de Moldavia,6,0,0,6
2018,Enero,Mónaco,1,4,0,5
2018,Enero,Mongolia,4,2,0,6
2018,Enero,Montenegro,5,5,0,10
2018,Enero,Mozambique,1,4,0,5
2018,Enero,Myanmar,0,4,0,4
2018,Enero,Nepal,2,2,0,4
2018,Enero,Nicaragua,180,163,0,343
2018,Enero,Nigeria,6,9,0,15
2018,Enero,Níger,0,1,0,1
2018,Enero,Noruega,269,307,0,576
2018,Enero,Nueva Zelanda,130,183,0,313
2018,Enero,Omán,0,1,0,1
2018,Enero,Papúa Nueva Guinea,0,1,0,1
2018,Enero,Pakistán,5,23,0,28
2018,Enero,Panamá,5172,4181,0,9353
2018,Enero,Paraguay,480,345,0,825
2018,Enero,Perú,5351,6446,0,11797
2018,Enero,Palestina,2,2,0,4
2018,Enero,Polonia,277,381,0,658
2018,Enero,Portugal,375,742,0,1117
2018,Enero,Puerto Rico/Territorio de Estados Unidos,1,0,0,1
2018,Enero,Reino Unido de Gran Bretaña e Irlanda del Norte,1654,2858,0,4512
2018,Enero,Federación de Rusia,335,374,0,709
2018,Enero,República Dominicana,694,839,0,1533
2018,Enero,Rumania,111,125,0,236
2018,Enero,Rwanda,0,1,0,1
2018,Enero,San Cristóbal y Nevis,4,5,0,9
2018,Enero,San Marino,1,1,0,2
2018,Enero,San  Vicente y las Granadinas,3,5,0,8
2018,Enero,Santa Lucia,4,4,0,8
2018,Enero,Santa Sede/Ciudad del Vaticano,0,1,0,1
2018,Enero,Senegal,0,2,0,2
2018,Enero,Serbia,9,31,0,40
2018,Enero,Singapur,32,41,0,73
2018,Enero,República Árabe Siria,1,2,0,3
2018,Enero,Sri Lanka,2,13,0,15
2018,Enero,Sudáfrica,36,55,0,91
2018,Enero,Suecia,496,643,0,1139
2018,Enero,Suiza,813,1174,0,1987
2018,Enero,Surinam,8,31,0,39
2018,Enero,Taiwán,66,96,0,162
2018,Enero,Tailandia,22,20,0,42
2018,Enero,Tanzania,1,0,0,1
2018,Enero,Togo,0,1,0,1
2018,Enero,Trinidad y Tobago,35,60,0,95
2018,Enero,Túnez,22,22,0,44
2018,Enero,Turquía,206,442,0,648
2018,Enero,Ucrania,50,56,0,106
2018,Enero,Uganda,1,2,0,3
2018,Enero,Uruguay,653,733,0,1386
2018,Enero,Uzbekistán,2,0,0,2
2018,Enero,Venezuela,54516,72457,0,126973
2018,Enero,Vietnam,4,9,0,13
2018,Enero,República Árabe de Yemen,0,1,0,1
